timestamp,flight_time,ground_truth,phys_height,phys_vx,phys_vy,phys_vz,phys_pitch,phys_roll,phys_yaw,phys_a_mag,phys_r_h,phys_chi2,cyb_pkt_rate,cyb_inter_arrival,cyb_bad_packets,l1_violation,l1_reason,l2_predicted_class,l2_confidence,l2_prob_benign,l2_prob_dos,l2_prob_replay,l2_prob_evil_twin,l2_prob_fdi,l2_reason
1789759883.478,18.359,Benign,15.002,0.780,0.000,0.000,-17.09,2.48,-7.20,3.795,-0.001,118.515,113.76,0.0003,0,True,"Mahalanobis Invariant Divergence (chi^2=118.5 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.8 pkts/s > 70 pkts/s)"
1789759883.680,18.561,Benign,15.002,0.780,0.000,0.000,-17.09,2.48,-7.20,0.000,0.000,118.892,113.87,0.0002,0,True,"Mahalanobis Invariant Divergence (chi^2=118.9 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.9 pkts/s > 70 pkts/s)"
1789759883.930,18.812,Benign,15.000,1.530,0.010,0.000,-19.38,0.60,-1.23,2.999,-0.002,130.291,125.43,0.0002,0,True,"Mahalanobis Invariant Divergence (chi^2=130.3 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (125.4 pkts/s > 70 pkts/s)"
1789759884.083,18.964,Benign,15.001,2.240,0.000,0.000,-19.17,-0.26,1.30,4.643,0.001,127.838,113.21,0.0003,0,True,"Mahalanobis Invariant Divergence (chi^2=127.8 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.2 pkts/s > 70 pkts/s)"
1789759884.326,19.208,Benign,15.003,2.880,0.000,0.000,-19.32,0.10,0.69,2.629,0.002,127.056,132.22,0.0002,0,True,"Mahalanobis Invariant Divergence (chi^2=127.1 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (132.2 pkts/s > 70 pkts/s)"
1789759884.477,19.358,Benign,15.004,3.470,0.010,0.000,-20.15,0.37,-0.01,3.933,0.001,140.753,113.70,0.0002,0,True,"Mahalanobis Invariant Divergence (chi^2=140.8 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.7 pkts/s > 70 pkts/s)"
1789759884.679,19.561,Benign,15.004,3.470,0.010,0.000,-20.15,0.37,-0.01,0.000,0.000,140.881,132.11,0.0001,0,True,"Mahalanobis Invariant Divergence (chi^2=140.9 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (132.1 pkts/s > 70 pkts/s)"
1789759884.929,19.811,Benign,15.005,4.050,0.020,0.000,-21.38,0.33,-0.12,2.322,0.001,155.551,132.08,0.0002,0,True,"Mahalanobis Invariant Divergence (chi^2=155.6 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (132.1 pkts/s > 70 pkts/s)"
1789759885.140,20.022,Benign,15.006,4.630,0.020,0.000,-22.88,0.16,-0.00,2.747,0.001,176.590,119.38,0.1655,0,True,"Mahalanobis Invariant Divergence (chi^2=176.6 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (119.4 pkts/s > 70 pkts/s)"
1789759885.328,20.209,Benign,15.005,5.200,0.020,0.000,-24.58,0.02,0.09,3.038,-0.001,202.186,132.37,0.0002,0,True,"Mahalanobis Invariant Divergence (chi^2=202.2 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (132.4 pkts/s > 70 pkts/s)"
1789759885.478,20.359,Benign,15.004,5.790,0.020,0.000,-26.33,-0.08,0.13,3.931,-0.001,230.975,113.75,0.0002,0,True,"Mahalanobis Invariant Divergence (chi^2=231.0 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.8 pkts/s > 70 pkts/s)"
1789759885.681,20.562,Benign,15.004,5.790,0.020,0.000,-26.33,-0.08,0.13,0.000,0.000,232.519,132.29,0.0002,0,True,"Mahalanobis Invariant Divergence (chi^2=232.5 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (132.3 pkts/s > 70 pkts/s)"
1789759885.930,20.811,Benign,15.003,6.390,0.020,0.000,-28.17,-0.13,0.13,2.408,-0.001,260.301,131.26,0.0002,0,True,"Mahalanobis Invariant Divergence (chi^2=260.3 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (131.3 pkts/s > 70 pkts/s)"
1789759886.080,20.961,Benign,15.001,6.990,0.010,0.000,-29.62,-0.15,0.13,4.001,-0.002,286.859,113.49,0.0003,0,True,"Mahalanobis Invariant Divergence (chi^2=286.9 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.5 pkts/s > 70 pkts/s)"
1789759886.326,21.208,Benign,15.000,7.540,0.000,0.000,-29.40,-0.14,0.13,2.232,-0.001,281.926,132.28,0.0003,0,True,"Mahalanobis Invariant Divergence (chi^2=281.9 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (132.3 pkts/s > 70 pkts/s)"
1789759886.476,21.358,Benign,15.002,7.890,0.000,-0.010,-25.50,-0.13,0.12,2.335,0.003,215.734,113.77,0.0001,0,True,"Mahalanobis Invariant Divergence (chi^2=215.7 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.8 pkts/s > 70 pkts/s)"
1789759886.678,21.559,Benign,15.002,7.890,0.000,-0.010,-25.50,-0.13,0.12,0.000,0.002,218.529,132.18,0.0001,0,True,"Mahalanobis Invariant Divergence (chi^2=218.5 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (132.2 pkts/s > 70 pkts/s)"
1789759886.829,21.711,Benign,15.007,7.930,0.000,-0.020,-19.33,-0.10,0.10,0.273,0.008,127.759,125.71,0.0003,0,True,"Mahalanobis Invariant Divergence (chi^2=127.8 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (125.7 pkts/s > 70 pkts/s)"
1789759886.980,21.861,Benign,15.012,7.650,0.000,-0.010,-12.21,-0.05,0.08,1.864,0.007,50.505,113.58,0.0004,0,True,"Mahalanobis Invariant Divergence (chi^2=50.5 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.6 pkts/s > 70 pkts/s)"
1789759887.141,22.022,Benign,15.012,7.650,0.000,-0.010,-12.21,-0.05,0.08,0.000,0.002,51.511,119.31,0.1606,0,True,"Mahalanobis Invariant Divergence (chi^2=51.5 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (119.3 pkts/s > 70 pkts/s)"
1789759887.331,22.212,Benign,15.013,7.110,-0.010,0.000,-5.39,0.01,0.07,2.843,0.001,11.207,132.10,0.0002,0,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (132.1 pkts/s > 70 pkts/s)"
1789759887.481,22.362,Benign,15.007,6.490,-0.010,0.020,-3.59,0.05,0.06,4.135,-0.009,9.897,132.10,0.0002,0,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (132.1 pkts/s > 70 pkts/s)"
1789759887.682,22.563,Benign,15.007,6.490,-0.010,0.020,-3.59,0.05,0.06,0.000,-0.004,4.498,132.09,0.0001,0,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (132.1 pkts/s > 70 pkts/s)"
1789759887.931,22.812,Benign,15.000,5.940,-0.010,0.020,-2.80,0.09,0.06,2.211,-0.012,3.517,125.53,0.0003,0,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (125.5 pkts/s > 70 pkts/s)"
1789759888.081,22.963,Benign,14.994,5.420,0.000,0.010,-1.07,0.15,0.07,3.452,-0.008,4.698,113.39,0.0003,0,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.4 pkts/s > 70 pkts/s)"
1789759888.330,23.211,Benign,14.990,4.890,0.000,0.010,1.36,0.16,0.08,2.136,-0.006,2.983,132.04,0.0001,0,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (132.0 pkts/s > 70 pkts/s)"
1789759888.578,23.460,Benign,14.989,4.320,0.000,0.000,4.08,0.14,0.08,2.293,-0.001,9.866,132.16,0.0002,0,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (132.2 pkts/s > 70 pkts/s)"
1789759888.825,23.707,Benign,14.989,3.720,0.000,0.000,6.75,0.17,0.08,2.429,0.000,21.915,132.45,0.0001,0,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (132.4 pkts/s > 70 pkts/s)"
1789759888.975,23.857,Benign,14.991,3.080,0.000,0.000,9.24,0.18,0.08,4.262,0.002,44.138,113.69,0.0002,0,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.7 pkts/s > 70 pkts/s)"
1789759889.142,24.023,Benign,14.991,3.080,0.000,0.000,9.24,0.18,0.08,0.000,0.000,34.600,119.29,0.1620,0,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (119.3 pkts/s > 70 pkts/s)"
1789759889.330,24.211,Benign,14.993,2.410,0.000,0.000,11.49,0.18,0.08,3.564,0.002,59.199,132.33,0.0002,0,True,"Mahalanobis Invariant Divergence (chi^2=59.2 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (132.3 pkts/s > 70 pkts/s)"
1789759889.480,24.361,Benign,14.997,1.720,0.000,0.000,13.40,0.17,0.08,4.592,0.004,81.988,113.58,0.0003,0,True,"Mahalanobis Invariant Divergence (chi^2=82.0 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.6 pkts/s > 70 pkts/s)"
1789759889.685,24.567,Benign,14.997,1.720,0.000,0.000,13.40,0.17,0.08,0.000,0.000,69.570,131.94,0.0003,0,True,"Mahalanobis Invariant Divergence (chi^2=69.6 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (131.9 pkts/s > 70 pkts/s)"
1789759889.932,24.814,Benign,15.000,1.000,0.000,0.000,14.94,0.16,0.08,2.914,0.003,91.008,131.65,0.0001,0,True,"Mahalanobis Invariant Divergence (chi^2=91.0 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (131.7 pkts/s > 70 pkts/s)"
1789759890.145,25.026,Benign,15.002,0.320,0.020,0.000,13.83,2.11,0.76,3.204,0.002,85.071,118.94,0.1691,0,True,"Mahalanobis Invariant Divergence (chi^2=85.1 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (118.9 pkts/s > 70 pkts/s)"
1789759890.327,25.209,Benign,15.004,-0.180,0.230,0.000,9.74,9.35,4.17,2.967,0.002,180.237,132.29,0.0001,0,True,"Mahalanobis Invariant Divergence (chi^2=180.2 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (132.3 pkts/s > 70 pkts/s)"
1789759890.477,25.359,Benign,15.004,-0.470,0.710,0.000,1.66,14.36,9.36,3.738,0.000,352.381,113.53,0.0002,0,True,"Mahalanobis Invariant Divergence (chi^2=352.4 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.5 pkts/s > 70 pkts/s)"
1789759890.680,25.561,Benign,15.004,-0.470,0.710,0.000,1.66,14.36,9.36,0.000,0.000,346.821,132.21,0.0002,0,True,"Mahalanobis Invariant Divergence (chi^2=346.8 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (132.2 pkts/s > 70 pkts/s)"
1789759890.929,25.810,Benign,15.004,-0.430,1.310,0.000,-7.62,15.94,14.50,2.417,0.000,458.775,131.22,0.0001,0,True,"Mahalanobis Invariant Divergence (chi^2=458.8 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (131.2 pkts/s > 70 pkts/s)"
1789759891.142,26.023,Benign,15.004,-0.240,2.000,0.000,-10.17,16.66,21.47,3.357,0.000,521.276,119.32,0.1660,0,True,"Mahalanobis Invariant Divergence (chi^2=521.3 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (119.3 pkts/s > 70 pkts/s)"
1789759891.332,26.213,Benign,15.004,-0.130,2.670,0.000,-12.02,15.45,34.26,3.579,0.000,478.164,132.19,0.0001,0,True,"Mahalanobis Invariant Divergence (chi^2=478.2 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (132.2 pkts/s > 70 pkts/s)"
1789759891.482,26.363,Benign,15.004,-0.100,3.300,0.000,-15.38,12.86,49.71,4.205,0.000,399.552,113.67,0.0002,0,True,"Mahalanobis Invariant Divergence (chi^2=399.6 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.7 pkts/s > 70 pkts/s)"
1789759891.684,26.565,Benign,15.004,-0.100,3.300,0.000,-15.38,12.86,49.71,0.000,0.000,388.978,131.48,0.0002,0,True,"Mahalanobis Invariant Divergence (chi^2=389.0 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (131.5 pkts/s > 70 pkts/s)"
1789759891.933,26.814,Benign,15.005,-0.110,3.900,0.000,-18.95,8.78,65.63,2.409,0.001,280.417,125.41,0.0001,0,True,"Mahalanobis Invariant Divergence (chi^2=280.4 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (125.4 pkts/s > 70 pkts/s)"
1789759892.145,27.026,Benign,15.005,-0.130,4.480,0.000,-21.82,3.37,81.50,2.739,0.000,199.314,118.97,0.1698,0,True,"Mahalanobis Invariant Divergence (chi^2=199.3 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (119.0 pkts/s > 70 pkts/s)"
1789759892.327,27.208,Benign,15.007,-0.120,5.030,0.000,-23.69,-1.59,93.78,3.026,0.002,199.359,132.47,0.0001,0,True,"Mahalanobis Invariant Divergence (chi^2=199.4 > 33.6)",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (132.5 pkts/s > 70 pkts/s)"
1789759892.477,27.358,Replay,15.007,-0.090,5.610,0.000,4.08,0.14,0.08,3.868,0.000,32.181,113.74,0.0003,0,False,"Nominal Kinematics",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Sequence Regression (seq 0 < prev 43)"
1789759892.676,27.557,Replay,14.989,3.720,0.000,0.000,6.75,0.17,0.08,34.078,-0.018,1588.092,116.94,0.0503,0,True,"Excessive Dynamic Acceleration (34.1 m/s^2 > 15.0 m/s^2)",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Timestamp Regression (260604ms < 264355ms)"
1789759892.826,27.708,Replay,14.991,3.080,0.000,0.000,9.24,0.18,0.08,4.245,0.002,44.059,124.31,0.0503,0,False,"Nominal Kinematics",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Timestamp Regression (260854ms < 264604ms)"
1789759892.977,27.858,Replay,15.008,-0.060,6.790,0.000,-29.28,0.08,89.88,49.801,0.017,4023.432,113.95,0.0003,0,True,"Excessive Dynamic Acceleration (49.8 m/s^2 > 15.0 m/s^2)",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Timestamp Regression (261104ms < 264604ms)"
1789759893.128,28.009,Replay,14.997,1.720,0.000,0.000,13.40,0.17,0.08,46.500,-0.011,3689.659,120.78,0.0503,0,True,"Excessive Dynamic Acceleration (46.5 m/s^2 > 15.0 m/s^2)",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Timestamp Regression (261354ms < 264854ms)"
1789759893.278,28.160,Replay,15.000,1.000,0.000,0.000,14.94,0.16,0.08,4.782,0.003,99.481,128.61,0.0503,0,True,"Mahalanobis Invariant Divergence (chi^2=99.5 > 33.6)",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Timestamp Regression (261605ms < 265104ms)"
1789759893.429,28.310,Replay,15.002,0.320,0.020,0.000,13.83,2.11,0.76,4.515,0.002,90.729,117.25,0.0503,0,True,"Mahalanobis Invariant Divergence (chi^2=90.7 > 33.6)",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Timestamp Regression (261855ms < 265104ms)"
1789759893.580,28.461,Replay,15.004,-0.180,0.230,0.000,9.74,9.35,4.17,3.599,0.002,182.360,124.00,0.0502,0,True,"Mahalanobis Invariant Divergence (chi^2=182.4 > 33.6)",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Timestamp Regression (262105ms < 265354ms)"
1789759893.730,28.611,Replay,15.016,-0.030,7.960,-0.010,-21.79,-0.08,90.24,51.414,0.014,4742.321,132.15,0.0005,0,True,"Excessive Dynamic Acceleration (51.4 m/s^2 > 15.0 m/s^2)",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Timestamp Regression (262355ms < 265354ms)"
1789759893.881,28.762,Replay,15.004,-0.430,1.310,0.000,-7.62,15.94,14.50,44.232,-0.012,3882.437,141.23,0.0501,0,True,"Excessive Dynamic Acceleration (44.2 m/s^2 > 15.0 m/s^2)",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Timestamp Regression (262604ms < 265605ms)"
1789759894.031,28.913,Replay,15.004,-0.240,2.000,0.000,-10.17,16.66,21.47,4.749,0.000,532.652,141.55,0.0503,0,True,"Mahalanobis Invariant Divergence (chi^2=532.7 > 33.6)",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Timestamp Regression (262854ms < 265855ms)"
1789759894.182,29.063,Replay,15.004,-0.130,2.670,0.000,-12.02,15.45,34.26,4.510,0.000,486.276,136.54,0.0352,0,True,"Mahalanobis Invariant Divergence (chi^2=486.3 > 33.6)",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Sequence Regression (seq 34 < prev 237)"
1789759894.333,29.214,Replay,15.004,-0.100,3.300,0.000,-15.38,12.86,49.71,4.185,0.000,399.350,146.49,0.0503,0,True,"Mahalanobis Invariant Divergence (chi^2=399.4 > 33.6)",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Timestamp Regression (263354ms < 266105ms)"
1789759894.483,29.364,Replay,15.005,-0.110,3.900,0.000,-4.43,0.15,90.15,3.987,0.001,30.712,148.60,0.0023,0,False,"Nominal Kinematics",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Timestamp Regression (263605ms < 266355ms)"
1789759894.634,29.516,Replay,15.005,-0.130,4.480,0.000,-21.82,3.37,81.50,3.838,0.000,208.944,141.11,0.0509,0,True,"Mahalanobis Invariant Divergence (chi^2=208.9 > 33.6)",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Timestamp Regression (263855ms < 266355ms)"
1789759894.834,29.716,Replay,15.007,-0.120,5.030,0.000,-23.69,-1.59,93.78,2.752,0.002,197.025,146.40,0.0502,0,True,"Mahalanobis Invariant Divergence (chi^2=197.0 > 33.6)",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Timestamp Regression (264105ms < 266604ms)"
1789759894.984,29.866,Replay,14.997,-0.010,5.660,0.030,-2.21,0.09,90.14,4.259,-0.015,29.409,146.89,0.0060,0,False,"Nominal Kinematics",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Sequence Regression (seq 50 < prev 94)"
1789759895.135,30.016,Replay,14.989,3.720,0.000,0.000,6.75,0.17,0.08,45.040,-0.008,2793.400,141.22,0.0503,0,True,"Excessive Dynamic Acceleration (45.0 m/s^2 > 15.0 m/s^2)",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Timestamp Regression (260604ms < 266854ms)"
1789759895.285,30.167,Replay,14.991,3.080,0.000,0.000,0.15,0.05,90.13,4.256,0.002,7.653,151.47,0.0501,0,False,"Nominal Kinematics",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Sequence Regression (seq 55 < prev 125)"
1789759895.436,30.318,Replay,14.993,2.410,0.000,0.000,11.49,0.18,0.08,4.445,0.002,63.142,136.02,0.0502,0,True,"Mahalanobis Invariant Divergence (chi^2=63.1 > 33.6)",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Timestamp Regression (261104ms < 267104ms)"
1789759895.587,30.468,Replay,14.997,1.720,0.000,0.000,13.40,0.17,0.08,4.580,0.004,81.923,145.05,0.0501,0,True,"Mahalanobis Invariant Divergence (chi^2=81.9 > 33.6)",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Timestamp Regression (261354ms < 267354ms)"
1789759895.737,30.619,Replay,14.984,0.000,4.000,0.000,5.65,-0.04,90.10,28.902,-0.013,1322.032,141.65,0.0092,0,True,"Excessive Dynamic Acceleration (28.9 m/s^2 > 15.0 m/s^2)",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Sequence Regression (seq 65 < prev 181)"
1789759895.888,30.770,Replay,15.002,0.320,0.020,0.000,13.83,2.11,0.76,26.489,0.018,1316.211,140.51,0.0502,0,True,"Excessive Dynamic Acceleration (26.5 m/s^2 > 15.0 m/s^2)",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Timestamp Regression (261855ms < 267604ms)"
1789759896.039,30.920,Replay,15.004,-0.180,0.230,0.000,8.33,-0.08,90.08,3.603,0.002,37.325,141.69,0.0502,0,False,"Nominal Kinematics",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Sequence Regression (seq 70 < prev 209)"
1789759896.189,31.071,Replay,15.004,-0.470,0.710,0.000,1.66,14.36,9.36,3.722,0.000,352.272,135.87,0.0426,0,True,"Mahalanobis Invariant Divergence (chi^2=352.3 > 33.6)",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Sequence Regression (seq 74 < prev 212)"
1789759896.340,31.221,Replay,15.004,-0.430,1.310,0.000,-7.62,15.94,14.50,3.994,0.000,468.368,145.73,0.0502,0,True,"Mahalanobis Invariant Divergence (chi^2=468.4 > 33.6)",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Timestamp Regression (262604ms < 268105ms)"
1789759896.490,31.372,Replay,14.990,0.010,2.010,-0.010,12.78,-0.10,90.06,5.495,-0.012,106.834,147.73,0.0103,0,True,"Mahalanobis Invariant Divergence (chi^2=106.8 > 33.6)",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Timestamp Regression (262854ms < 268105ms)"
1789759896.641,31.523,Replay,15.004,-0.130,2.670,0.000,-12.02,15.45,34.26,4.472,0.014,485.748,140.46,0.0502,0,True,"Mahalanobis Invariant Divergence (chi^2=485.7 > 33.6)",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Timestamp Regression (263104ms < 268355ms)"
1789759896.792,31.673,Replay,15.004,-0.100,3.300,0.000,14.51,-0.10,90.05,4.190,0.000,112.415,141.55,0.0502,0,True,"Mahalanobis Invariant Divergence (chi^2=112.4 > 33.6)",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Timestamp Regression (263354ms < 268605ms)"
1789759896.942,31.824,Replay,15.005,-0.110,3.900,0.000,-18.95,8.78,65.63,3.987,0.001,291.834,135.69,0.0502,0,True,"Mahalanobis Invariant Divergence (chi^2=291.8 > 33.6)",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Timestamp Regression (263605ms < 268605ms)"
1789759897.093,31.974,Replay,15.005,-0.130,4.480,0.000,-21.82,3.37,81.50,3.857,0.000,209.142,141.57,0.0501,0,True,"Mahalanobis Invariant Divergence (chi^2=209.1 > 33.6)",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Timestamp Regression (263855ms < 268854ms)"
1789759897.243,32.125,Replay,15.000,-0.220,0.040,0.000,9.90,9.93,98.28,29.531,-0.005,1751.958,156.34,0.0134,0,True,"Excessive Dynamic Acceleration (29.5 m/s^2 > 15.0 m/s^2)",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Sequence Regression (seq 95 < prev 99)"
1789759897.394,32.275,Replay,14.989,4.320,0.000,0.000,4.08,0.14,0.08,30.167,-0.011,478.911,139.96,0.0501,0,True,"Excessive Dynamic Acceleration (30.2 m/s^2 > 15.0 m/s^2)",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Timestamp Regression (260354ms < 269104ms)"
1789759897.544,32.426,Replay,14.989,3.720,0.000,0.000,2.72,15.51,105.20,3.982,0.000,403.860,142.39,0.0502,0,True,"Mahalanobis Invariant Divergence (chi^2=403.9 > 33.6)",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Sequence Regression (seq 100 < prev 127)"
1789759897.695,32.576,Replay,14.991,3.080,0.000,0.000,9.24,0.18,0.08,4.255,0.002,44.105,135.11,0.0502,0,False,"Nominal Kinematics",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Timestamp Regression (260854ms < 269354ms)"
1789759897.845,32.727,Replay,14.993,2.410,0.000,0.000,11.49,0.18,0.08,4.448,0.002,63.156,141.62,0.0502,0,True,"Mahalanobis Invariant Divergence (chi^2=63.2 > 33.6)",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Timestamp Regression (261104ms < 269604ms)"
1789759897.996,32.877,Replay,15.003,-2.020,-0.260,0.000,-13.06,14.22,122.44,29.501,0.010,836.472,141.66,0.0173,0,True,"Excessive Dynamic Acceleration (29.5 m/s^2 > 15.0 m/s^2)",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Sequence Regression (seq 110 < prev 183)"
1789759898.146,33.028,Replay,15.000,1.000,0.000,0.000,14.94,0.16,0.08,20.167,-0.003,311.942,139.82,0.0007,0,True,"Excessive Dynamic Acceleration (20.2 m/s^2 > 15.0 m/s^2)",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Timestamp Regression (261605ms < 269855ms)"
1789759898.297,33.178,Replay,15.002,0.320,0.020,0.000,-14.70,12.57,134.89,4.517,0.002,367.126,150.49,0.0501,0,True,"Mahalanobis Invariant Divergence (chi^2=367.1 > 33.6)",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Sequence Regression (seq 115 < prev 215)"
1789759898.447,33.329,Replay,15.004,-0.180,0.230,0.000,9.74,9.35,4.17,3.599,0.002,182.359,135.24,0.0503,0,True,"Mahalanobis Invariant Divergence (chi^2=182.4 > 33.6)",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Timestamp Regression (262105ms < 270105ms)"
1789759898.598,33.479,Replay,15.004,-0.470,0.710,0.000,1.66,14.36,9.36,3.730,0.000,352.328,144.87,0.0501,0,True,"Mahalanobis Invariant Divergence (chi^2=352.3 > 33.6)",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Timestamp Regression (262355ms < 270355ms)"
